Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,3119305803,12/1/2025 2:27,12/1/2025 3:54,XAUUSD,Buy,0.1,0,4245.02,4226.74,4245.12,-2.12,0,1838,181.68,0.14,Strategy_0_281222[tp 4245.02],1008,00:01:27:24,100,1h 27m,888,0,1838,183.8,0,0,100,100,0,0
,3119299877,12/1/2025 2:27,12/1/2025 3:05,XAUUSD,Buy,0.1,4222.51,0,4226.74,4222.43,-2.12,0,-431,-45.22,-0.03,Strategy_0_155827[sl 4222.51],1011,00:00:37:56,87.5,33m,2045,0.27,1614,161.4,-431,-43.1,78.9,0,-2045,-204.5
,3119167410,11/28/2025 9:58,11/28/2025 23:50,EURUSD,Sell,1,0,0,1.15776,1.16001,-5.79,0,-22.5,-230.79,-0.17,Strategy_0_2478981,2035,00:13:51:41,32.4,4h 29m,51.9,1.33,22.3,223,-29.6,-296,43,13.7,-44.8,-448
,3119128463,11/28/2025 2:46,11/28/2025 20:15,EURUSD,Sell,1,0,0,1.15934,1.15997,-5.8,0,-6.3,-68.8,-0.05,Strategy_0_2355550,2033,00:17:28:11,73.7,12h 52m,50.8,0.37,37,370,-13.8,-138,72.8,14.8,-43.3,-433
,3119009195,11/27/2025 8:39,11/27/2025 23:50,EURUSD,Sell,1,0,0,1.15929,1.15971,-5.8,0,-4.2,-47.8,-0.04,Strategy_0_2355550Strategy_0_2355550,2033,00:15:10:07,38.5,5h 50m,24.1,0.51,16,160,-8.1,-81,66.4,16.2,-20.2,-202
,3118802758,11/26/2025 15:36,11/26/2025 23:50,EURUSD,Sell,1,0,0,1.15589,1.15968,-5.79,0,-37.9,-384.79,-0.29,Strategy_0_2190562,2006,00:08:13:30,0,0s,43,43.1,0,0,-43,-430,0,11.9,-37.9,-379
,3118793377,11/26/2025 10:51,11/26/2025 23:50,EURUSD,Sell,1,0,0,1.15699,1.15968,-5.79,0,-26.9,-274.79,-0.2,Strategy_0_2355550,2033,00:12:58:40,8.4,1h 5m,49.8,1.8,17.8,178,-32,-320,35.7,10.2,-44.7,-447
,3118656616,11/25/2025 18:30,11/25/2025 23:50,EURUSD,Sell,1,0,0,1.15663,1.15707,-5.78,0,-4.4,-49.78,-0.04,Strategy_0_2190562Strategy_0_2190562,2006,00:05:19:48,11.2,35m,18,3.05,5.9,59,-18,-180,24.7,56.9,-10.3,-103
,3118582417,11/25/2025 15:03,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.89,4129.68,-2.06,0,-321,-34.16,-0.03,Strategy_0_279521Strategy_0_279521,1014,00:08:46:47,50.5,4h 26m,2880,0.4,2449,244.9,-969,-96.9,71.7,19,-2770,-277
,3118556813,11/25/2025 12:45,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.9,4129.76,-2.06,0,-314,-33.46,-0.02,Strategy_0_59046Strategy_0_59046,1009,00:11:05:00,52.7,5h 50m,3305,0.73,2448,244.8,-1786,-178.6,57.8,34.8,-2762,-276.2
,3118549164,11/25/2025 12:03,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.97,4129.76,-2.06,0,-321,-34.16,-0.03,Strategy_0_347862Strategy_0_347862,1028,00:11:46:31,52.5,6h 10m,3305,0.73,2441,244.1,-1793,-179.3,57.7,34.8,-2762,-276.2
,3118549159,11/25/2025 12:03,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.97,4129.76,-2.06,0,-321,-34.16,-0.03,Strategy_0_197707Strategy_0_197707,1019,00:11:46:31,52.5,6h 10m,3305,0.73,2441,244.1,-1793,-179.3,57.7,34.8,-2762,-276.2
,3118536376,11/25/2025 12:03,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.97,4129.68,-2.06,0,-329,-34.96,-0.03,Strategy_0_117556Strategy_0_117556,1015,00:11:46:31,52.5,6h 10m,3305,0.73,2441,244.1,-1793,-179.3,57.7,34.6,-2770,-277
,3118531800,11/25/2025 12:03,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.96,4129.68,-2.06,0,-328,-34.86,-0.03,Strategy_0_95479Strategy_0_95479,1031,00:11:46:31,52.5,6h 10m,3305,0.73,2442,244.2,-1792,-179.2,57.7,34.6,-2770,-277
,3118473061,11/25/2025 3:04,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.79,4129.68,-2.06,0,-311,-33.16,-0.02,Strategy_0_281222Strategy_0_281222,1008,00:20:45:02,60.3,12h 30m,3984,0.85,2459,245.9,-2098,-209.8,54,39.2,-2770,-277
,3118473032,11/25/2025 3:04,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.79,4129.68,-2.06,0,-311,-33.16,-0.02,Strategy_0_194344Strategy_0_194344,1018,00:20:45:02,60.3,12h 30m,3984,0.85,2459,245.9,-2098,-209.8,54,39.2,-2770,-277
,3118473029,11/25/2025 3:04,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.79,4129.68,-2.06,0,-311,-33.16,-0.02,Strategy_0_284198Strategy_0_284198,1027,00:20:45:02,60.3,12h 30m,3984,0.85,2459,245.9,-2098,-209.8,54,39.2,-2770,-277
,3118463534,11/25/2025 1:40,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4132.97,4129.68,-2.06,0,-329,-34.96,-0.03,Strategy_0_201253Strategy_0_201253,1020,00:22:09:15,61.9,13h 42m,4291,0.87,2441,244.1,-2116,-211.6,53.6,39.2,-2770,-277
,3118462571,11/25/2025 1:15,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.25,4129.68,-2.06,0,-357,-37.76,-0.03,Strategy_0_26743Strategy_0_26743,1024,00:22:34:25,61.2,13h 48m,4291,0.89,2413,241.3,-2144,-214.4,53,39.2,-2770,-277
,3118462565,11/25/2025 1:15,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.25,4129.68,-2.06,0,-357,-37.76,-0.03,Strategy_0_26708Strategy_0_26708,1012,00:22:34:25,61.2,13h 48m,4291,0.89,2413,241.3,-2144,-214.4,53,39.2,-2770,-277
,3118462561,11/25/2025 1:15,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.25,4129.68,-2.06,0,-357,-37.76,-0.03,Strategy_0_49762Strategy_0_49762,1005,00:22:34:25,61.2,13h 48m,4291,0.89,2413,241.3,-2144,-214.4,53,39.2,-2770,-277
,3118462553,11/25/2025 1:15,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.25,4129.68,-2.06,0,-357,-37.76,-0.03,Strategy_0_127373Strategy_0_127373,1016,00:22:34:25,61.2,13h 48m,4291,0.89,2413,241.3,-2144,-214.4,53,39.2,-2770,-277
,3118462545,11/25/2025 1:15,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.25,4129.68,-2.06,0,-357,-37.76,-0.03,Strategy_0_41868Strategy_0_41868,1010,00:22:34:25,61.2,13h 48m,4291,0.89,2413,241.3,-2144,-214.4,53,39.2,-2770,-277
,3118462539,11/25/2025 1:15,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.25,4129.76,-2.06,0,-349,-36.96,-0.03,Strategy_0_78605Strategy_0_78605,1004,00:22:34:25,61.2,13h 48m,4291,0.89,2413,241.3,-2144,-214.4,53,39.4,-2762,-276.2
,3118462527,11/25/2025 1:15,11/25/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.2,4129.68,-2.06,0,-352,-37.26,-0.03,Strategy_0_102747Strategy_0_102747,1007,00:22:34:25,61.2,13h 48m,4291,0.88,2418,241.8,-2139,-213.9,53.1,39.2,-2770,-277
,3118462566,11/25/2025 1:15,11/25/2025 15:00,XAUUSD,Buy,0.1,0,0,4133.25,4130.26,-2.06,0,-299,-31.96,-0.02,Strategy_0_155827Strategy_0_155827,1011,00:13:44:25,69,9h 28m,4291,1,2147,214.7,-2144,-214.4,50,43,-2446,-244.6
,3118446799,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_102747Strategy_0_102747,1007,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118446798,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_155827Strategy_0_155827,1011,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118446796,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_41868Strategy_0_41868,1010,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118446792,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_78605Strategy_0_78605,1004,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118446790,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_49762Strategy_0_49762,1005,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118446789,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_127373Strategy_0_127373,1016,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118446769,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_201253Strategy_0_201253,1020,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118446760,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_26743Strategy_0_26743,1024,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118444752,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_38261Strategy_0_38261,1006,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118442458,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_26708Strategy_0_26708,1012,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118437842,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_117556Strategy_0_117556,1015,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118422944,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_284198Strategy_0_284198,1027,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118306362,11/24/2025 22:37,11/24/2025 23:50,XAUUSD,Buy,0.1,0,0,4133.17,4139.31,-2.06,0,614,59.34,0.04,Strategy_0_59046,1009,00:01:12:35,35.8,25m,679,0.85,614,61.4,-523,-52.3,54,100,0,0
,3118068171,11/21/2025 13:49,11/21/2025 23:50,EURUSD,Sell,1,0,0,1.15097,1.15177,-5.76,0,-8,-85.76,-0.06,Strategy_0_1147791Strategy_0_1147791,2003,00:10:00:17,57.5,5h 45m,26.7,0.87,18.6,186,-16.1,-161,53.6,23.3,-26.6,-266
,3118032546,11/21/2025 14:05,11/21/2025 23:50,EURUSD,Sell,1,0,0,1.15031,1.15177,-5.76,0,-14.6,-151.76,-0.11,Strategy_0_441188Strategy_0_441188,2023,00:09:44:08,12.5,1h 13m,26.7,1.63,12,120,-19.6,-196,38,15.8,-26.6,-266
,3117989397,11/21/2025 8:00,11/21/2025 13:00,EURUSD,Buy,1,0,0,1.15358,1.152,-5.76,0,-15.8,-163.76,-0.12,Strategy_0_2199413Strategy_0_2199413,2007,00:04:59:53,29.5,1h 28m,53.3,2.29,16.2,162,-37.1,-371,30.4,40,-32,-320
,3117960092,11/21/2025 4:18,11/21/2025 9:11,EURUSD,Sell,1,0,0,1.15357,1.15459,-5.77,0,-10.2,-107.77,-0.08,Strategy_0_1641722,2028,00:04:52:55,5.1,14m,14.8,9.54,1.5,15,-14.3,-143,9.5,25.9,-11.7,-117
,3117943715,11/21/2025 2:49,11/21/2025 9:11,EURUSD,Buy,1,0,0,1.15357,1.15457,-5.77,0,10,94.23,0.07,Strategy_0_719171,2026,00:06:21:31,85.8,5h 27m,15.8,0.1,14.3,143,-1.5,-15,90.5,72.8,-4.3,-43
,3117946890,11/21/2025 2:49,11/21/2025 7:45,EURUSD,Buy,1,0,0,1.15357,1.15376,-5.76,0,1.9,13.24,0.01,Strategy_0_2199413Strategy_0_2199413,2007,00:04:55:17,83.4,4h 6m,8.7,0.14,10.6,106,-1.5,-15,87.6,28.1,-8.7,-87
,3117788538,11/20/2025 16:55,11/20/2025 23:50,EURUSD,Sell,1,0,0,1.15356,1.15281,-5.76,0,7.5,69.24,0.05,Strategy_0_1641722Strategy_0_1641722,2028,00:06:54:02,79.3,5h 28m,13.9,0.33,13.8,138,-4.6,-46,75,65.8,-6.3,-63
,3117732493,11/20/2025 15:30,11/20/2025 23:50,EURUSD,Sell,1,0,0,1.15034,1.15281,-5.76,0,-24.7,-252.76,-0.19,Strategy_0_441188,2023,00:08:19:56,0,0s,36.8,36.9,0,0,-36.8,-368,0,32.9,-24.7,-247
,3117621907,11/20/2025 2:01,11/20/2025 23:50,EURUSD,Sell,1,0,0,1.15353,1.15281,-5.76,0,7.2,66.24,0.05,Strategy_0_719171,2026,00:21:48:07,87.8,19h 8m,38.5,0.42,27.1,271,-11.4,-114,70.4,48.3,-19.9,-199
,3117888221,11/20/2025 20:36,11/20/2025 23:50,EURUSD,Buy,1,0,0,1.15359,1.15276,-5.76,0,-8.3,-88.76,-0.07,Strategy_0_2199413Strategy_0_2199413,2007,00:03:13:59,0,0s,14.1,14.1,0,0,-14.1,-141,0,41.1,-8.3,-83
,3117755941,11/20/2025 15:37,11/20/2025 20:30,EURUSD,Buy,1,0,0,1.15358,1.15312,-5.76,0,-4.6,-51.76,-0.04,Strategy_0_2199413,2007,00:04:52:48,36.3,1h 46m,14.9,3.39,4.4,44,-14.9,-149,22.8,53.4,-9,-90
,3117495548,11/19/2025 17:05,11/19/2025 23:50,EURUSD,Sell,1,0,0,1.15503,1.15384,-5.77,0,11.9,113.23,0.08,Strategy_0_3318569Strategy_0_3318569,2018,00:06:44:43,100,6h 44m,21.6,0.03,30.1,301,0,0,100,39.5,-18.2,-182
,3117495542,11/19/2025 17:06,11/19/2025 23:50,EURUSD,Sell,1,0,0,1.15492,1.15384,-5.77,0,10.8,102.23,0.08,Strategy_0_33017Strategy_0_33017,2017,00:06:43:29,100,6h 43m,21.6,0.03,29,290,0,0,100,37.2,-18.2,-182
,3117495536,11/19/2025 17:05,11/19/2025 23:50,EURUSD,Sell,1,0,0,1.15503,1.15384,-5.77,0,11.9,113.23,0.08,Strategy_0_2282386Strategy_0_2282386,2032,00:06:44:43,100,6h 44m,21.6,0.03,30.1,301,0,0,100,39.5,-18.2,-182
,3117478406,11/19/2025 18:25,11/19/2025 23:50,EURUSD,Sell,1,0,0,1.15355,1.15384,-5.76,0,-2.9,-34.76,-0.03,Strategy_0_1641722Strategy_0_1641722,2028,00:05:24:57,53.9,2h 55m,21.6,0.41,15.3,153,-6.3,-63,70.8,15.7,-18.2,-182
,3117478405,11/19/2025 18:25,11/19/2025 23:50,EURUSD,Sell,1,0,0,1.15355,1.15384,-5.76,0,-2.9,-34.76,-0.03,Strategy_0_719171Strategy_0_719171,2026,00:05:24:57,53.9,2h 55m,21.6,0.41,15.3,153,-6.3,-63,70.8,15.7,-18.2,-182
,3117465943,11/19/2025 16:10,11/19/2025 23:50,EURUSD,Sell,1,0,0,1.15644,1.15384,-5.77,0,26,254.23,0.19,Strategy_0_441188Strategy_0_441188,2023,00:07:39:57,100,7h 39m,21.6,0.02,44.2,442,0,0,100,58.8,-18.2,-182
,3117410546,11/19/2025 11:48,11/19/2025 23:50,EURUSD,Sell,1,0,0,1.15673,1.15384,-5.77,0,28.9,283.23,0.21,Strategy_0_1147791Strategy_0_1147791,2003,00:12:02:02,82.1,9h 52m,21.7,0.46,47.1,471,-21.7,-217,68.5,73.5,-18.2,-182
,3117383489,11/19/2025 9:55,11/19/2025 23:50,EURUSD,Sell,1,0,0,1.15879,1.15384,-5.78,0,49.5,489.22,0.36,Strategy_0_2190562Strategy_0_2190562,2006,00:13:55:01,99.5,13h 50m,21.6,0.02,67.7,677,-1.1,-11,98.4,73.5,-18.2,-182
,3117570709,11/19/2025 20:42,11/19/2025 23:50,EURUSD,Buy,1,0,0,1.15359,1.15379,-5.76,0,2,14.24,0.01,Strategy_0_2199413Strategy_0_2199413,2007,00:03:07:55,71.1,2h 13m,11.8,2,5.9,59,-11.8,-118,33.3,78,-3.9,-39
,3117495552,11/19/2025 17:05,11/19/2025 22:00,EURUSD,Sell,1,0,0,1.15503,1.15207,-5.77,0,29.6,290.23,0.22,Strategy_0_2741246Strategy_0_2741246,2011,00:04:54:42,100,4h 54m,18,0.03,30.1,301,0,0,100,98.3,-0.5,-5
,3117430674,11/19/2025 13:00,11/19/2025 16:55,EURUSD,Buy,1,1.15552,0,1.15704,1.15551,-5.78,0,-15.3,-158.78,-0.12,Strategy_0_496861[sl 1.15552],2024,00:03:55:22,23.5,55m,53.7,1.89,18.6,186,-35.1,-351,34.6,36.9,-33.9,-339
,3117332032,11/19/2025 2:46,11/19/2025 16:55,EURUSD,Buy,1,1.15552,0,1.15836,1.15551,-5.79,0,-28.5,-290.79,-0.22,Strategy_0_2355550[sl 1.15552],2033,00:14:09:52,27.7,3h 55m,60.5,3.96,12.2,122,-48.3,-483,20.2,32.7,-40.7,-407
,3117209596,11/18/2025 18:11,11/18/2025 23:50,EURUSD,Sell,1,0,0,1.15752,1.15798,-5.78,0,-4.6,-51.78,-0.04,Strategy_0_1147791Strategy_0_1147791,2003,00:05:38:04,1.5,5m,11.8,4.37,2.7,27,-11.8,-118,18.6,49.7,-7.3,-73
,3117209591,11/18/2025 18:12,11/18/2025 23:50,EURUSD,Sell,1,0,0,1.15733,1.15798,-5.78,0,-6.5,-70.78,-0.05,Strategy_0_2190562Strategy_0_2190562,2006,00:05:37:48,1.5,5m,13.7,17.15,0.8,8,-13.7,-137,5.5,49.7,-7.3,-73
,3117208922,11/18/2025 18:12,11/18/2025 23:50,EURUSD,Sell,1,0,0,1.15733,1.15798,-5.78,0,-6.5,-70.78,-0.05,Strategy_0_441188Strategy_0_441188,2023,00:05:37:48,1.5,5m,13.7,17.15,0.8,8,-13.7,-137,5.5,49.7,-7.3,-73
,3117127733,11/18/2025 15:02,11/18/2025 23:50,EURUSD,Buy,1,0,0,1.15952,1.15793,-5.79,0,-15.9,-164.79,-0.12,Strategy_0_2355550,2033,00:08:47:21,7.6,40m,33.6,2.2,10.5,105,-23.1,-231,31.2,21.4,-26.4,-264
,3117082043,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4067.68,-2.02,0,-6946,-696.62,-0.51,Strategy_0_102747,1007,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,16.2,-6946,-694.6
,3117082034,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4067.68,-2.02,0,-6946,-696.62,-0.51,Strategy_0_41868,1010,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,16.2,-6946,-694.6
,3117082025,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4067.68,-2.02,0,-6946,-696.62,-0.51,Strategy_0_38261,1006,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,16.2,-6946,-694.6
,3117082023,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4068.02,-2.02,0,-6980,-700.02,-0.51,Strategy_0_173690,1017,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,15.7,-6980,-698
,3117082005,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4068.02,-2.02,0,-6980,-700.02,-0.51,Strategy_0_227281,1021,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,15.7,-6980,-698
,3117075186,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4067.68,-2.02,0,-6946,-696.62,-0.5,Strategy_0_194344,1018,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,16.2,-6946,-694.6
,3117071541,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4068.02,-2.02,0,-6980,-700.02,-0.5,Strategy_0_236431,1023,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,15.7,-6980,-698
,3117068193,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4067.68,-2.02,0,-6946,-696.62,-0.5,Strategy_0_26708,1012,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,16.2,-6946,-694.6
,3117007109,11/18/2025 9:38,11/18/2025 23:50,XAUUSD,Sell,0.1,0,0,3998.22,4068.02,-2.02,0,-6980,-700.02,-0.5,Strategy_0_197707,1019,00:14:11:19,0,0s,8284,10000,0,0,-8284,-828.4,0,15.7,-6980,-698
,3117081991,11/18/2025 9:38,11/18/2025 10:35,XAUUSD,Sell,0.1,4038.23,0,3998.22,4038.55,-2.01,0,-4033,-405.31,-0.29,Strategy_0_26743[sl 4038.23],1024,00:00:56:46,0,0s,4841,5000,0,0,-4841,-484.1,0,16.7,-4033,-403.3
,3117068199,11/18/2025 9:38,11/18/2025 10:35,XAUUSD,Sell,0.1,4038.23,0,3998.22,4038.55,-2.01,0,-4033,-405.31,-0.29,Strategy_0_279521[sl 4038.23],1014,00:00:56:46,0,0s,4841,5000,0,0,-4841,-484.1,0,16.7,-4033,-403.3
,3117085287,11/18/2025 10:13,11/18/2025 10:32,XAUUSD,Buy,0.1,0,4027.85,4026.14,4027.96,-2.02,0,182,16.18,0.01,Strategy_0_49225[tp 4027.85],1003,00:00:18:06,100,18m,1440,0,1622,162.2,0,0,100,11.2,-1440,-144
,3117082041,11/18/2025 9:38,11/18/2025 9:39,XAUUSD,Sell,0.1,4003.32,0,3998.22,4003.36,-2,0,-514,-53.4,-0.04,Strategy_0_155827[sl 4003.32],1011,00:00:00:48,,,,,,,,,,,,
,3116864853,11/17/2025 15:08,11/17/2025 23:50,EURUSD,Sell,1,0,0,1.15944,1.15909,-5.8,0,3.5,29.2,0.02,Strategy_0_441188Strategy_0_441188,2023,00:08:41:06,79.9,6h 56m,12.8,0.58,10.5,105,-6.1,-61,63.3,57.8,-7,-70
,3116810998,11/17/2025 10:25,11/17/2025 23:50,EURUSD,Sell,1,0,0,1.16046,1.15909,-5.8,0,13.7,131.2,0.09,Strategy_0_633702Strategy_0_633702,2025,00:13:24:26,98.8,13h 14m,17.5,0.03,21.6,216,-0.7,-7,96.9,64.6,-7.9,-79
,3116781725,11/17/2025 5:34,11/17/2025 23:50,EURUSD,Sell,1,0,0,1.15982,1.15909,-5.8,0,7.3,67.2,0.05,Strategy_0_1147791Strategy_0_1147791,2003,00:18:15:57,60.8,11h 6m,18.9,1.07,15.2,152,-16.2,-162,48.4,74.8,-7.9,-79
,3116770139,11/17/2025 4:03,11/17/2025 20:15,EURUSD,Sell,1,0,0,1.16025,1.15904,-5.8,0,12.1,115.2,0.08,Strategy_0_2855668Strategy_0_2855668,2012,00:16:11:21,77.9,12h 36m,18.9,0.61,19.5,195,-11.9,-119,62.1,76.4,-7.4,-74
,3116487723,11/14/2025 8:18,11/14/2025 23:50,XAUUSD,Sell,0.1,0,0,4183.37,4080.19,-2.07,0,10318,1029.73,0.73,Strategy_0_278366Strategy_0_278366,1026,00:15:31:33,99.8,15h 29m,7588,0.02,14945,1494.5,-308,-30.8,98,69.7,-4627,-462.7
,3116174423,11/13/2025 2:38,11/13/2025 20:33,XAUUSD,Buy,0.1,4163.05,0,4205.02,4162.93,-2.09,0,-4209,-422.99,-0.3,Strategy_0_278366[sl 4163.05],1026,00:17:54:46,65.2,11h 40m,9452,1.51,3770,377,-5682,-568.2,39.9,15.6,-7979,-797.9
,3115913706,11/12/2025 3:00,11/12/2025 17:17,XAUUSD,Sell,0.1,4170.9,0,4129.3,4170.93,-2.07,0,-4163,-418.37,-0.3,Strategy_0_278366,1026,00:14:17:01,65,9h 17m,10031,2.68,2725,272.5,-7306,-730.6,27.2,31.3,-6888,-688.8
,3115676734,11/11/2025 7:07,11/11/2025 23:50,XAUUSD,Sell,0.1,0,0,4135.26,4127.46,-2.06,0,780,75.94,0.05,Strategy_0_278366Strategy_0_278366,1026,00:16:42:14,63.5,10h 36m,4222,0.3,3406,340.6,-1034,-103.4,76.7,40.9,-2626,-262.6
,3115729793,11/11/2025 12:40,11/11/2025 23:50,EURUSD,Buy,1,0,0,1.15746,1.15818,-5.79,0,7.2,66.21,0.05,Strategy_0_2478981Strategy_0_2478981,2035,00:11:09:05,98.5,10h 59m,22.6,0.14,29.8,298,-4.1,-41,87.9,33.3,-22.6,-226
,3115669971,11/11/2025 5:02,11/11/2025 23:50,EURUSD,Buy,1,0,0,1.15551,1.15818,-5.79,0,26.7,261.21,0.19,Strategy_0_496861Strategy_0_496861,2024,00:18:47:30,96,18h 2m,22.6,0.1,49.3,493,-5,-50,90.8,58.4,-22.6,-226
,3115649152,11/11/2025 7:22,11/11/2025 23:50,EURUSD,Buy,1,0,0,1.15639,1.15818,-5.79,0,17.9,173.21,0.12,Strategy_0_916158Strategy_0_916158,2042,00:16:27:45,88.9,14h 38m,22.6,0.23,40.5,405,-9.4,-94,81.2,54.7,-22.6,-226
,3115395833,11/10/2025 3:16,11/10/2025 23:50,XAUUSD,Buy,0.1,0,0,4030.86,4115.32,-2.04,0,8446,842.56,0.6,Strategy_0_49762,1005,00:20:33:30,100,20h 33m,2712,0,9160,916,0,0,100,92.2,-714,-71.4
,3115395828,11/10/2025 3:16,11/10/2025 23:50,XAUUSD,Buy,0.1,0,0,4031,4115.32,-2.04,0,8432,841.16,0.6,Strategy_0_127373,1016,00:20:33:30,100,20h 33m,2712,0,9146,914.6,0,0,100,92.2,-714,-71.4
,3115395827,11/10/2025 3:16,11/10/2025 23:50,XAUUSD,Buy,0.1,0,0,4030.38,4115.32,-2.04,0,8494,847.36,0.61,Strategy_0_78605,1004,00:20:33:30,100,20h 33m,2712,0,9208,920.8,0,0,100,92.2,-714,-71.4
,3115390236,11/10/2025 3:16,11/10/2025 23:50,XAUUSD,Buy,0.1,0,0,4030.86,4115.32,-2.04,0,8446,842.56,0.61,Strategy_0_347862,1028,00:20:33:30,100,20h 33m,2712,0,9160,916,0,0,100,92.2,-714,-71.4
